帖子ID,平台ID,平台名称,媒体类型
JRTT_202406032236_727,P_3,今日头条,客户端
VX_202406030012_728,P_6,微信,微信
DY_202406062209_729,P_2,抖音,视频
VX_202406030007_730,P_6,微信,微信
VX_202406030001_731,P_6,微信,微信
VX_202406032200_732,P_6,微信,微信
DY_202406051212_733,P_2,抖音,视频
VX_202406040002_734,P_6,微信,微信
VX_202406030020_735,P_6,微信,微信
KS_202406051020_736,P_4,快手,视频
XHS_202406032200_737,P_1,小红书,客户端
WYXW_202406011342_738,P_5,网易新闻,客户端
DY_202406050631_739,P_2,抖音,视频
XHS_202405301255_740,P_1,小红书,客户端
JRTT_202405301109_741,P_3,今日头条,客户端
VX_202406011958_742,P_6,微信,微信
WYXW_202406011342_744,P_5,网易新闻,客户端
WB_202406041927_745,P_0,微博,微博
WB_202406041536_746,P_0,微博,微博
XHS_202405301005_747,P_1,小红书,客户端
KS_202406031806_748,P_4,快手,视频
DY_202406041733_749,P_2,抖音,视频
DY_202406041731_750,P_2,抖音,视频
VX_202406041418_751,P_6,微信,微信
JRTT_202406051524_752,P_3,今日头条,客户端
VX_202406030004_753,P_6,微信,微信
VX_202406030026_754,P_6,微信,微信
DY_202406051725_755,P_2,抖音,视频
DY_202406070116_756,P_2,抖音,视频
VX_202406061655_757,P_6,微信,微信
VX_202406080924_758,P_6,微信,微信
JRTT_202406122207_759,P_3,今日头条,客户端
WB_202406132034_760,P_0,微博,微博
JRTT_202406131834_761,P_3,今日头条,客户端
DY_202406131535_762,P_2,抖音,视频
WYXW_202406171939_763,P_5,网易新闻,客户端
JRTT_202406181542_764,P_3,今日头条,客户端
JRTT_202406132141_765,P_3,今日头条,客户端
VX_202406180825_766,P_6,微信,微信
JRTT_202406181731_767,P_3,今日头条,客户端
XHS_202406091919_768,P_1,小红书,客户端
VX_202406090041_769,P_6,微信,微信
WYXW_202406091148_770,P_5,网易新闻,客户端
WYXW_202406091148_771,P_5,网易新闻,客户端
JRTT_202406160248_772,P_3,今日头条,客户端
DY_202406161543_773,P_2,抖音,视频
JRTT_202408141715_775,P_3,今日头条,客户端
DY_202408150939_776,P_2,抖音,视频
WB_202408141554_777,P_0,微博,微博
JRTT_202408151109_778,P_3,今日头条,客户端
JRTT_202408160214_780,P_3,今日头条,客户端
JRTT_202408141447_782,P_3,今日头条,视频
DY_202408151534_784,P_2,抖音,视频
KS_202408151216_785,P_4,快手,视频
WB_202408142018_786,P_0,微博,微博
DY_202408151444_788,P_2,抖音,视频
DY_202408151631_789,P_2,抖音,视频
JRTT_202408151004_790,P_3,今日头条,客户端
JRTT_202408141433_791,P_3,今日头条,视频
JRTT_202408141659_792,P_3,今日头条,客户端
JRTT_202408151638_793,P_3,今日头条,客户端
JRTT_202408150019_795,P_3,今日头条,视频
JRTT_202408150712_796,P_3,今日头条,客户端
WB_202408141937_797,P_0,微博,微博
JRTT_202408150804_805,P_3,今日头条,视频
JRTT_202408150814_806,P_3,今日头条,客户端
JRTT_202408151020_808,P_3,今日头条,客户端
JRTT_202408151500_810,P_3,今日头条,客户端
JRTT_202408151052_811,P_3,今日头条,客户端
JRTT_202408141433_812,P_3,今日头条,客户端
WB_202408141819_813,P_0,微博,微博
WB_202408141927_814,P_0,微博,微博
WB_202408141816_816,P_0,微博,微博
WB_202408191640_817,P_0,微博,微博
WYXW_202408270637_819,P_5,网易新闻,客户端
DY_202408191017_820,P_2,抖音,视频
JRTT_202408241820_821,P_3,今日头条,客户端
WB_202408220551_822,P_0,微博,微博
WB_202408191754_823,P_0,微博,微博
JRTT_202408191542_824,P_3,今日头条,视频
JRTT_202408180937_825,P_3,今日头条,客户端
DY_202408211437_826,P_2,抖音,视频
KS_202408221611_827,P_4,快手,视频
WB_202408210904_829,P_0,微博,微博
JRTT_202408210832_831,P_3,今日头条,客户端
WB_202408211153_832,P_0,微博,微博
WB_202408191753_833,P_0,微博,微博
DY_202408181654_834,P_2,抖音,视频
WYXW_202408261700_835,P_5,网易新闻,客户端
DY_202408211311_836,P_2,抖音,视频
WB_202408191647_837,P_0,微博,微博
JRTT_202408221420_838,P_3,今日头条,客户端
JRTT_202408191150_839,P_3,今日头条,客户端
WB_202408201523_840,P_0,微博,微博
DY_202408252008_841,P_2,抖音,视频
WB_202408191824_843,P_0,微博,微博
JRTT_202408271242_844,P_3,今日头条,客户端
WYXW_202408190053_845,P_5,网易新闻,客户端
WB_202408191732_846,P_0,微博,微博
KS_202408191840_848,P_4,快手,视频
JRTT_202408181803_849,P_3,今日头条,客户端
DY_202408211432_850,P_2,抖音,视频
XHS_202408191819_851,P_1,小红书,客户端
KS_202408261554_852,P_4,快手,视频
KS_202408201551_854,P_4,快手,视频
KS_202408221101_856,P_4,快手,视频
WB_202408191735_857,P_0,微博,微博
JRTT_202408211153_858,P_3,今日头条,客户端
DY_202408241522_860,P_2,抖音,视频
JRTT_202408181137_862,P_3,今日头条,客户端
JRTT_202408180451_863,P_3,今日头条,客户端
XHS_202408231201_864,P_1,小红书,客户端
WYXW_202408191237_865,P_5,网易新闻,客户端
WB_202408142343_866,P_0,微博,微博
JRTT_202408141634_867,P_3,今日头条,客户端
WB_202408142314_868,P_0,微博,微博
JRTT_202408141557_869,P_3,今日头条,客户端
DY_202408141627_870,P_2,抖音,视频
JRTT_202408142245_872,P_3,今日头条,客户端
DY_202408142217_873,P_2,抖音,视频
DY_202408141620_874,P_2,抖音,视频
KS_202408141755_875,P_4,快手,视频
DY_202408141727_876,P_2,抖音,视频
WYXW_202408141524_877,P_5,网易新闻,新闻
KS_202408141046_878,P_4,快手,视频
KS_202408141635_879,P_4,快手,视频
WB_202408141831_880,P_0,微博,微博
KS_202408141645_881,P_4,快手,视频
WB_202408141628_882,P_0,微博,微博
JRTT_202408141647_883,P_3,今日头条,客户端
WB_202408141613_884,P_0,微博,微博
WB_202408141806_886,P_0,微博,微博
WB_202408141628_887,P_0,微博,微博
KS_202408141551_888,P_4,快手,视频
WB_202408141754_889,P_0,微博,微博
WB_202408142201_890,P_0,微博,微博
KS_202408141646_893,P_4,快手,视频
DY_202408141232_895,P_2,抖音,视频
WB_202408141609_896,P_0,微博,微博
JRTT_202408141006_897,P_3,今日头条,客户端
KS_202408141017_899,P_4,快手,视频
KS_202408141631_900,P_4,快手,视频
DY_202408141618_902,P_2,抖音,视频
DY_202408141714_904,P_2,抖音,视频
JRTT_202408141034_905,P_3,今日头条,客户端
KS_202408141726_906,P_4,快手,视频
WB_202408141719_908,P_0,微博,微博
DY_202408141217_909,P_2,抖音,视频
WB_202408142026_911,P_0,微博,微博
WB_202408141529_914,P_0,微博,微博
DY_202408141746_915,P_2,抖音,视频
WB_202408142329_916,P_0,微博,微博
DY_202408142330_919,P_2,抖音,视频
DY_202408141624_920,P_2,抖音,视频
KS_202408141703_922,P_4,快手,视频
DY_202408141825_924,P_2,抖音,视频
WB_202408141619_925,P_0,微博,微博
KS_202408141530_926,P_4,快手,视频
KS_202408141620_927,P_4,快手,视频
WYXW_202408141140_928,P_5,网易新闻,客户端
JRTT_202408141938_931,P_3,今日头条,客户端
VX_202408141702_933,P_6,微信,微信
WB_202408142040_934,P_0,微博,微博
DY_202408142240_935,P_2,抖音,视频
KS_202408141650_936,P_4,快手,视频
DY_202408141736_937,P_2,抖音,视频
WB_202408141420_938,P_0,微博,微博
DY_202408141732_939,P_2,抖音,视频
WB_202408141143_940,P_0,微博,微博
DY_202408141323_941,P_2,抖音,视频
DY_202408141750_942,P_2,抖音,视频
DY_202408142233_943,P_2,抖音,视频
KS_202408141517_944,P_4,快手,视频
DY_202408142027_945,P_2,抖音,视频
DY_202408141529_947,P_2,抖音,视频
DY_202408141644_948,P_2,抖音,视频
WB_202408141541_949,P_0,微博,微博
WB_202408142120_950,P_0,微博,微博
KS_202408141709_951,P_4,快手,视频
WYXW_202408142259_952,P_5,网易新闻,新闻
KS_202408142028_953,P_4,快手,视频
KS_202408141614_954,P_4,快手,视频
DY_202408141613_955,P_2,抖音,视频
XHS_202407170640_956,P_1,小红书,客户端
DY_202407170648_957,P_2,抖音,视频
JRTT_202407101109_958,P_3,今日头条,客户端
DY_202407161150_961,P_2,抖音,视频
DY_202407160739_963,P_2,抖音,视频
JRTT_202407131805_965,P_3,今日头条,客户端
WB_202403302012_966,P_0,微博,微博
DY_202403231956_967,P_2,抖音,视频
JRTT_202408201140_968,P_3,今日头条,视频
WB_202408211432_969,P_0,微博,微博
DY_202408211812_970,P_2,抖音,视频
KS_202408212241_971,P_4,快手,视频
JRTT_202408202322_972,P_3,今日头条,客户端
WB_202408191648_973,P_0,微博,微博
WB_202408211305_974,P_0,微博,微博
KS_202408211009_975,P_4,快手,视频
WB_202408200918_977,P_0,微博,微博
WB_202408211707_978,P_0,微博,微博
WB_202408221339_979,P_0,微博,微博
DY_202408230639_980,P_2,抖音,视频
WB_202408202155_981,P_0,微博,微博
DY_202408211753_983,P_2,抖音,视频
JRTT_202408211948_985,P_3,今日头条,客户端
WB_202408191652_987,P_0,微博,微博
DY_202408252105_988,P_2,抖音,视频
KS_202408181855_991,P_4,快手,视频
JRTT_202408202147_992,P_3,今日头条,客户端
WB_202408202258_993,P_0,微博,微博
WB_202408202235_995,P_0,微博,微博
WB_202408200918_996,P_0,微博,微博
JRTT_202408210133_997,P_3,今日头条,客户端
KS_202408221727_998,P_4,快手,视频
WB_202408202019_999,P_0,微博,微博
WB_202408191714_1000,P_0,微博,微博
WB_202408200918_1001,P_0,微博,微博
DY_202408211407_1002,P_2,抖音,视频
WB_202408202030_1003,P_0,微博,微博
DY_202408211227_1004,P_2,抖音,视频
XHS_202408271901_1006,P_1,小红书,客户端
JRTT_202408212229_1010,P_3,今日头条,客户端
WB_202408202143_1012,P_0,微博,微博
WB_202408192212_1013,P_0,微博,微博
DY_202408201713_1014,P_2,抖音,视频
JRTT_202408191954_1017,P_3,今日头条,客户端
XHS_202408251949_1018,P_1,小红书,客户端
JRTT_202408202101_1019,P_3,今日头条,视频
WYXW_202408202010_1020,P_5,网易新闻,客户端
WB_202408201730_1021,P_0,微博,微博
WB_202408202225_1023,P_0,微博,微博
XHS_202408221519_1024,P_1,小红书,客户端
DY_202408212244_1027,P_2,抖音,视频
DY_202408220655_1028,P_2,抖音,视频
JRTT_202408182317_1029,P_3,今日头条,客户端
WB_202408220051_1030,P_0,微博,微博
DY_202408202202_1031,P_2,抖音,视频
WB_202408191627_1032,P_0,微博,微博
KS_202408222215_1033,P_4,快手,视频
JRTT_202408222044_1039,P_3,今日头条,客户端
JRTT_202408222349_1040,P_3,今日头条,客户端
WB_202408202123_1041,P_0,微博,微博
DY_202408211310_1044,P_2,抖音,视频
WB_202408191658_1046,P_0,微博,微博
JRTT_202408252030_1047,P_3,今日头条,客户端
WB_202408202241_1049,P_0,微博,微博
WB_202408230924_1052,P_0,微博,微博
WB_202408202045_1054,P_0,微博,微博
DY_202408180735_1055,P_2,抖音,视频
WB_202408201344_1056,P_0,微博,微博
WYXW_202408161522_1058,P_5,网易新闻,客户端
JRTT_202408142151_1059,P_3,今日头条,客户端
WB_202408142113_1061,P_0,微博,微博
JRTT_202408151027_1062,P_3,今日头条,客户端
DY_202408171828_1068,P_2,抖音,视频
DY_202408142234_1069,P_2,抖音,视频
WB_202408142117_1072,P_0,微博,微博
JRTT_202408171928_1073,P_3,今日头条,客户端
JRTT_202408162053_1074,P_3,今日头条,客户端
JRTT_202408142228_1079,P_3,今日头条,客户端
WB_202408162057_1081,P_0,微博,微博
WB_202408152235_1083,P_0,微博,微博
KS_202408142110_1085,P_4,快手,视频
WB_202408142207_1087,P_0,微博,微博
DY_202408141328_1088,P_2,抖音,视频
JRTT_202408151328_1090,P_3,今日头条,客户端
DY_202408161953_1091,P_2,抖音,视频
DY_202408152224_1092,P_2,抖音,视频
WB_202408142106_1093,P_0,微博,微博
JRTT_202408141740_1094,P_3,今日头条,客户端
JRTT_202408150140_1096,P_3,今日头条,客户端
JRTT_202408152004_1098,P_3,今日头条,客户端
JRTT_202408141743_1099,P_3,今日头条,客户端
JRTT_202408150254_1100,P_3,今日头条,视频
DY_202408142116_1101,P_2,抖音,视频
WB_202408142123_1102,P_0,微博,微博
JRTT_202408142158_1103,P_3,今日头条,客户端
WB_202408162344_1105,P_0,微博,微博
DY_202408141928_1107,P_2,抖音,视频
JRTT_202408142147_1108,P_3,今日头条,客户端
JRTT_202408151807_1109,P_3,今日头条,客户端
JRTT_202408142147_1110,P_3,今日头条,客户端
WYXW_202408141714_1113,P_5,网易新闻,客户端
JRTT_202408141547_1114,P_3,今日头条,视频
WB_202408142004_1116,P_0,微博,微博
WB_202408151229_1119,P_0,微博,微博
JRTT_202408151047_1120,P_3,今日头条,客户端
WB_202408151412_1121,P_0,微博,微博
DY_202408151645_1122,P_2,抖音,视频
JRTT_202408141258_1123,P_3,今日头条,视频
DY_202408141620_1125,P_2,抖音,视频
JRTT_202408161000_1128,P_3,今日头条,客户端
JRTT_202408141007_1129,P_3,今日头条,客户端
WB_202408142035_1131,P_0,微博,微博
WB_202408142057_1134,P_0,微博,微博
WB_202408141835_1135,P_0,微博,微博
WB_202408141835_1136,P_0,微博,微博
JRTT_202408150200_1138,P_3,今日头条,客户端
DY_202408150933_1140,P_2,抖音,视频
WB_202408171605_1142,P_0,微博,微博
JRTT_202408150057_1145,P_3,今日头条,客户端
WB_202408151937_1146,P_0,微博,微博
JRTT_202408141700_1147,P_3,今日头条,客户端
JRTT_202408141344_1150,P_3,今日头条,客户端
WB_202408141407_1151,P_0,微博,微博
JRTT_202408140813_1152,P_3,今日头条,客户端
KS_202408150430_1153,P_4,快手,视频
WB_202408161144_1156,P_0,微博,微博
WB_202408150821_1157,P_0,微博,微博
WB_202408141759_1158,P_0,微博,微博
JRTT_202408141300_1159,P_3,今日头条,客户端
DY_202408170714_1160,P_2,抖音,视频
JRTT_202408151521_1162,P_3,今日头条,客户端
WB_202408150202_1164,P_0,微博,微博
JRTT_202408170942_1165,P_3,今日头条,客户端
JRTT_202408141708_1166,P_3,今日头条,客户端
JRTT_202408141902_1167,P_3,今日头条,视频
DY_202408141717_1168,P_2,抖音,视频
JRTT_202408141559_1169,P_3,今日头条,视频
WB_202408161204_1171,P_0,微博,微博
WB_202408142022_1172,P_0,微博,微博
JRTT_202408150933_1173,P_3,今日头条,客户端
JRTT_202408171007_1175,P_3,今日头条,客户端
KS_202408141758_1177,P_4,快手,视频
JRTT_202408141718_1179,P_3,今日头条,视频
JRTT_202401192044_1180,P_3,今日头条,客户端
XHS_202401131151_1181,P_1,小红书,客户端
JRTT_202401121036_1182,P_3,今日头条,客户端
DY_202401141757_1184,P_2,抖音,视频
DY_202401201556_1186,P_2,抖音,视频
JRTT_202401141236_1187,P_3,今日头条,客户端
DY_202401122228_1188,P_2,抖音,视频
DY_202401122202_1189,P_2,抖音,视频
VX_202401122215_1190,P_6,微信,微信
KS_202401121200_1191,P_4,快手,视频
KS_202401131807_1192,P_4,快手,视频
JRTT_202401181128_1193,P_3,今日头条,客户端
DY_202401111754_1194,P_2,抖音,视频
DY_202401131102_1195,P_2,抖音,视频
VX_202401130938_1196,P_6,微信,微信
XHS_202401121706_1197,P_1,小红书,客户端
JRTT_202401181131_1198,P_3,今日头条,客户端
JRTT_202401161317_1199,P_3,今日头条,客户端
JRTT_202401190932_1200,P_3,今日头条,客户端
WYXW_202401121230_1201,P_5,网易新闻,客户端
WYXW_202401130710_1202,P_5,网易新闻,客户端
WYXW_202401131207_1203,P_5,网易新闻,客户端
WB_202401181100_1204,P_0,微博,微博
JRTT_202408071421_1206,P_3,今日头条,视频
WB_202407301922_1207,P_0,微博,微博
WB_202408011211_1208,P_0,微博,微博
WB_202408011025_1209,P_0,微博,微博
WB_202407311650_1210,P_0,微博,微博
WB_202407311754_1211,P_0,微博,微博
WB_202407311549_1212,P_0,微博,微博
WB_202407310945_1213,P_0,微博,微博
WB_202407311047_1214,P_0,微博,微博
JRTT_202408030812_1216,P_3,今日头条,客户端
WB_202407310257_1217,P_0,微博,微博
DY_202408022201_1218,P_2,抖音,视频
KS_202402071058_1219,P_4,快手,视频
DY_202402080117_1220,P_2,抖音,视频
WYXW_202402012104_1221,P_5,网易新闻,客户端
VX_202402030025_1222,P_6,微信,微信
DY_202402071410_1223,P_2,抖音,视频
XHS_202402081103_1225,P_1,小红书,客户端
WYXW_202402081038_1226,P_5,网易新闻,客户端
WYXW_202402012104_1227,P_5,网易新闻,客户端
DY_202402070809_1228,P_2,抖音,视频
JRTT_202402081345_1229,P_3,今日头条,客户端
VX_202402021431_1230,P_6,微信,微信
JRTT_202401310807_1233,P_3,今日头条,客户端
WB_202402061558_1234,P_0,微博,微博
KS_202402030050_1235,P_4,快手,视频
VX_202402030023_1236,P_6,微信,微信
WB_202402051444_1237,P_0,微博,微博
DY_202402012006_1238,P_2,抖音,视频
DY_202402071404_1239,P_2,抖音,视频
DY_202402061917_1240,P_2,抖音,视频
JRTT_202402032011_1241,P_3,今日头条,客户端
DY_202402071748_1242,P_2,抖音,视频
DY_202402031347_1243,P_2,抖音,视频
JRTT_202402021346_1244,P_3,今日头条,客户端
DY_202402021929_1245,P_2,抖音,视频
XHS_202402031448_1246,P_1,小红书,客户端
XHS_202401312142_1247,P_1,小红书,客户端
DY_202402071117_1248,P_2,抖音,视频
DY_202402081257_1249,P_2,抖音,视频
KS_202402072241_1250,P_4,快手,视频
WB_202402041508_1251,P_0,微博,微博
DY_202402071011_1252,P_2,抖音,视频
DY_202402070840_1253,P_2,抖音,视频
KS_202402022223_1254,P_4,快手,视频
WYXW_202402081038_1255,P_5,网易新闻,客户端
DY_202402071120_1256,P_2,抖音,视频
DY_202402070850_1257,P_2,抖音,视频
DY_202402070009_1258,P_2,抖音,视频
DY_202402070022_1260,P_2,抖音,视频
DY_202402071207_1262,P_2,抖音,视频
JRTT_202402042028_1263,P_3,今日头条,客户端
VX_202402011034_1264,P_6,微信,微信
WB_202407311942_1265,P_0,微博,微博
DY_202407310356_1266,P_2,抖音,视频
WB_202408011118_1268,P_0,微博,微博
WB_202407311725_1269,P_0,微博,微博
WB_202408020746_1270,P_0,微博,微博
JRTT_202407310844_1271,P_3,今日头条,客户端
WB_202408010050_1273,P_0,微博,微博
WB_202407310924_1274,P_0,微博,微博
WB_202407311048_1275,P_0,微博,微博
WB_202407311712_1276,P_0,微博,微博
WB_202408022127_1277,P_0,微博,微博
WB_202407311824_1278,P_0,微博,微博
JRTT_202408071736_1279,P_3,今日头条,客户端
WB_202407312136_1280,P_0,微博,微博
WB_202407310906_1282,P_0,微博,微博
WB_202407311636_1283,P_0,微博,微博
